time,SimpleDistrict_1_4_7_8_Power_W,SimpleDistrict_10_11_15_16_Power_W,SimpleDistrict_2_3_5_6_Power_W,SimpleDistrict_9_12_13_14_Power_W,T_amb,SimpleDistrict
10.06.2017 01:00,7529.024088,7529.024088,7529.024088,7529.024088,10.8,30116.09635
10.06.2017 02:00,7656.286948,7656.286948,7656.286948,7656.286948,10.5,30625.14779
10.06.2017 03:00,7782.567056,7782.567056,7782.567056,7782.567056,10.2,31130.26822
10.06.2017 04:00,7895.831708,7895.831708,7895.831708,7895.831708,10,31583.32683
10.06.2017 05:00,8014.747152,8014.747152,8014.747152,8014.747152,9.9,32058.98861
10.06.2017 06:00,7644.611408,7644.611408,7644.611408,7644.611408,10.3,30578.44563
10.06.2017 07:00,516.1791584,516.1791584,516.1791584,516.1791584,11.3,2064.716634
10.06.2017 08:00,0,0,0,0,12.5,0
10.06.2017 09:00,0,0,0,0,13.7,0
10.06.2017 10:00,0,0,0,0,14.5,0
10.06.2017 11:00,0,0,0,0,15.1,0
10.06.2017 12:00,0,0,0,0,15.5,0
10.06.2017 13:00,0,0,0,0,15.9,0
10.06.2017 14:00,0,0,0,0,15.9,0
10.06.2017 15:00,0,0,0,0,15.8,0
10.06.2017 16:00,0,0,0,0,15.3,0
10.06.2017 17:00,9081.002928,9081.002928,9081.002928,9081.002928,14.4,36324.01171
10.06.2017 18:00,6309.684408,6309.684408,6309.684408,6309.684408,14.1,25238.73763
10.06.2017 19:00,5552.818928,5552.818928,5552.818928,5552.818928,13.7,22211.27571
10.06.2017 20:00,5014.490644,5014.490644,5014.490644,5014.490644,13.3,20057.96258
10.06.2017 21:00,4621.28076,4621.28076,4621.28076,4621.28076,13,18485.12304
10.06.2017 22:00,9503.660156,9503.660156,9503.660156,9503.660156,12.6,38014.64062
10.06.2017 23:00,6381.569092,6381.569092,6381.569092,6381.569092,12.4,25526.27637
11.06.2017 00:00,24799.57064,24799.57064,24799.57064,24799.57064,4.9,99198.28256
11.06.2017 01:00,24538.61393,24538.61393,24538.61393,24538.61393,4.6,98154.45573
11.06.2017 02:00,24598.77311,24598.77311,24598.77311,24598.77311,4.4,98395.09245
11.06.2017 03:00,24542.47135,24542.47135,24542.47135,24542.47135,4.3,98169.88541
11.06.2017 04:00,24560.53028,24560.53028,24560.53028,24560.53028,4.2,98242.1211
11.06.2017 05:00,24626.59212,24626.59212,24626.59212,24626.59212,4.1,98506.36848
11.06.2017 06:00,24638.37077,24638.37077,24638.37077,24638.37077,4.1,98553.48307
11.06.2017 07:00,2024.477702,2024.477702,2024.477702,2024.477702,4.8,8097.910808
11.06.2017 08:00,0,0,0,0,5.2,0
11.06.2017 09:00,0,0,0,0,5.9,0
11.06.2017 10:00,0,0,0,0,6,0
11.06.2017 11:00,0,0,0,0,6.3,0
11.06.2017 12:00,0,0,0,0,7.9,0
11.06.2017 13:00,0,0,0,0,8.1,0
11.06.2017 14:00,0,0,0,0,7.7,0
11.06.2017 15:00,0,0,0,0,7.1,0
11.06.2017 16:00,0,0,0,0,6.6,0
11.06.2017 17:00,49080.87564,49080.87564,49080.87564,49080.87564,6.2,196323.5026
11.06.2017 18:00,49455.10156,49455.10156,49455.10156,49455.10156,5.9,197820.4062
11.06.2017 19:00,47067.1862,47067.1862,47067.1862,47067.1862,5.5,188268.7448
11.06.2017 20:00,41929.09048,41929.09048,41929.09048,41929.09048,5.1,167716.3619
11.06.2017 21:00,38679.71224,38679.71224,38679.71224,38679.71224,4.7,154718.849
11.06.2017 22:00,36670.95052,36670.95052,36670.95052,36670.95052,4.4,146683.8021
11.06.2017 23:00,27895.67904,27895.67904,27895.67904,27895.67904,3.9,111582.7161
12.06.2017 00:00,33120.58073,33120.58073,33120.58073,33120.58073,0,132482.3229
12.06.2017 01:00,32999.31576,32999.31576,32999.31576,32999.31576,-0.2,131997.263
12.06.2017 02:00,32979.91276,32979.91276,32979.91276,32979.91276,-0.2,131919.651
12.06.2017 03:00,32866.05208,32866.05208,32866.05208,32866.05208,-0.3,131464.2083
12.06.2017 04:00,32862.22331,32862.22331,32862.22331,32862.22331,-0.3,131448.8932
12.06.2017 05:00,32870.16732,32870.16732,32870.16732,32870.16732,-0.4,131480.6693
12.06.2017 06:00,32919.59766,32919.59766,32919.59766,32919.59766,-0.4,131678.3906
12.06.2017 07:00,2752.376627,2752.376627,2752.376627,2752.376627,-0.3,11009.50651
12.06.2017 08:00,0,0,0,0,0.7,0
12.06.2017 09:00,0,0,0,0,2,0
12.06.2017 10:00,0,0,0,0,3.2,0
12.06.2017 11:00,0,0,0,0,4.2,0
12.06.2017 12:00,0,0,0,0,4.7,0
12.06.2017 13:00,0,0,0,0,4.8,0
12.06.2017 14:00,0,0,0,0,4.4,0
12.06.2017 15:00,0,0,0,0,3.6,0
12.06.2017 16:00,2379.021383,2379.021383,2379.021383,2379.021383,3.3,9516.085531
12.06.2017 17:00,59473.38736,59473.38736,59473.38736,59473.38736,3,237893.5494
12.06.2017 18:00,57212.47984,57212.47984,57212.47984,57212.47984,2.8,228849.9194
12.06.2017 19:00,56127.72072,56127.72072,56127.72072,56127.72072,2.5,224510.8829
12.06.2017 20:00,55672.18556,55672.18556,55672.18556,55672.18556,2.2,222688.7422
12.06.2017 21:00,54589.90104,54589.90104,54589.90104,54589.90104,1.9,218359.6042
12.06.2017 22:00,40732.45508,40732.45508,40732.45508,40732.45508,1.7,162929.8203
12.06.2017 23:00,37462.31445,37462.31445,37462.31445,37462.31445,1.3,149849.2578
13.06.2017 00:00,0,0,0,0,11.7,0
13.06.2017 01:00,0,0,0,0,11.2,0
13.06.2017 02:00,0,0,0,0,10.9,0
13.06.2017 03:00,0,0,0,0,10.9,0
13.06.2017 04:00,0,0,0,0,11.9,0
13.06.2017 05:00,0,0,0,0,13.4,0
13.06.2017 06:00,0,0,0,0,15.2,0
13.06.2017 07:00,0,0,0,0,17.1,0
13.06.2017 08:00,0,0,0,0,19,0
13.06.2017 09:00,0,0,0,0,20.8,0
13.06.2017 10:00,0,0,0,0,22.3,0
13.06.2017 11:00,0,0,0,0,23.6,0
13.06.2017 12:00,0,0,0,0,24.6,0
13.06.2017 13:00,0,0,0,0,25.2,0
13.06.2017 14:00,0,0,0,0,25.5,0
13.06.2017 15:00,0,0,0,0,25.5,0
13.06.2017 16:00,0,0,0,0,25,0
13.06.2017 17:00,0,0,0,0,24.1,0
13.06.2017 18:00,0,0,0,0,22.8,0
13.06.2017 19:00,0,0,0,0,21.3,0
13.06.2017 20:00,0,0,0,0,19.2,0
13.06.2017 21:00,0,0,0,0,17,0
13.06.2017 22:00,0,0,0,0,14.8,0
13.06.2017 23:00,0,0,0,0,13.2,0
14.06.2017 00:00,0,0,0,0,11.4,0
14.06.2017 01:00,0,0,0,0,10.5,0
14.06.2017 02:00,0,0,0,0,9.9,0
14.06.2017 03:00,0,0,0,0,9.9,0
14.06.2017 04:00,0,0,0,0,10.8,0
14.06.2017 05:00,0,0,0,0,10.8,0
14.06.2017 06:00,0,0,0,0,11.2,0
14.06.2017 07:00,0,0,0,0,12.9,0
14.06.2017 08:00,0,0,0,0,15.2,0
14.06.2017 09:00,0,0,0,0,17.3,0
14.06.2017 10:00,0,0,0,0,19.1,0
14.06.2017 11:00,0,0,0,0,20.5,0
14.06.2017 12:00,0,0,0,0,21.6,0
14.06.2017 13:00,0,0,0,0,22.4,0
14.06.2017 14:00,0,0,0,0,22.8,0
14.06.2017 15:00,0,0,0,0,22.2,0
14.06.2017 16:00,0,0,0,0,21.9,0
14.06.2017 17:00,0,0,0,0,21.1,0
14.06.2017 18:00,0,0,0,0,20,0
14.06.2017 19:00,0,0,0,0,18.7,0
14.06.2017 20:00,0,0,0,0,17,0
14.06.2017 21:00,0,0,0,0,15.4,0
14.06.2017 22:00,0,0,0,0,13.8,0
14.06.2017 23:00,0,0,0,0,12.8,0
15.06.2017 00:00,0,0,0,0,11.7,0
15.06.2017 01:00,0,0,0,0,11.1,0
15.06.2017 02:00,0,0,0,0,10.7,0
15.06.2017 03:00,0,0,0,0,10.6,0
15.06.2017 04:00,0,0,0,0,11.1,0
15.06.2017 05:00,0,0,0,0,11.9,0
15.06.2017 06:00,0,0,0,0,13.1,0
15.06.2017 07:00,0,0,0,0,14.5,0
15.06.2017 08:00,0,0,0,0,15.9,0
15.06.2017 09:00,0,0,0,0,17.2,0
15.06.2017 10:00,0,0,0,0,18.7,0
15.06.2017 11:00,0,0,0,0,19.7,0
15.06.2017 12:00,0,0,0,0,20.2,0
15.06.2017 13:00,0,0,0,0,20.4,0
15.06.2017 14:00,0,0,0,0,20.5,0
15.06.2017 15:00,0,0,0,0,20.5,0
15.06.2017 16:00,0,0,0,0,20,0
15.06.2017 17:00,0,0,0,0,19.2,0
15.06.2017 18:00,0,0,0,0,18.2,0
15.06.2017 19:00,0,0,0,0,17.2,0
15.06.2017 20:00,0,0,0,0,16.5,0
15.06.2017 21:00,0,0,0,0,15.8,0
15.06.2017 22:00,0,0,0,0,15.1,0
15.06.2017 23:00,0,0,0,0,15.1,0
16.06.2017 00:00,0,0,0,0,15,0
16.06.2017 01:00,0,0,0,0,15,0
16.06.2017 02:00,0,0,0,0,15,0
16.06.2017 03:00,0,0,0,0,15,0
16.06.2017 04:00,0,0,0,0,14.9,0
16.06.2017 05:00,0,0,0,0,15.3,0
16.06.2017 06:00,0,0,0,0,15.4,0
16.06.2017 07:00,0,0,0,0,15.5,0
16.06.2017 08:00,0,0,0,0,15.5,0
16.06.2017 09:00,0,0,0,0,15.9,0
16.06.2017 10:00,0,0,0,0,16.3,0
16.06.2017 11:00,0,0,0,0,16.4,0
16.06.2017 12:00,0,0,0,0,16.5,0
16.06.2017 13:00,0,0,0,0,16.6,0
16.06.2017 14:00,0,0,0,0,16.8,0
16.06.2017 15:00,0,0,0,0,16.8,0
16.06.2017 16:00,0,0,0,0,16.7,0
16.06.2017 17:00,0,0,0,0,16.6,0
16.06.2017 18:00,0,0,0,0,16.5,0
16.06.2017 19:00,0,0,0,0,16.3,0
16.06.2017 20:00,0,0,0,0,15.9,0
16.06.2017 21:00,0,0,0,0,14.7,0
16.06.2017 22:00,0,0,0,0,15.1,0
16.06.2017 23:00,0,0,0,0,15,0
17.06.2017 00:00,0,0,0,0,14.6,0
17.06.2017 01:00,0,0,0,0,14.5,0
17.06.2017 02:00,0,0,0,0,14.3,0
17.06.2017 03:00,0,0,0,0,14.3,0
17.06.2017 04:00,0,0,0,0,14.6,0
17.06.2017 05:00,0,0,0,0,15,0
17.06.2017 06:00,0,0,0,0,15.6,0
17.06.2017 07:00,0,0,0,0,16.1,0
17.06.2017 08:00,0,0,0,0,16.7,0
17.06.2017 09:00,0,0,0,0,17.2,0
17.06.2017 10:00,0,0,0,0,17.6,0
17.06.2017 11:00,0,0,0,0,18,0
17.06.2017 12:00,0,0,0,0,18.3,0
17.06.2017 13:00,0,0,0,0,18.5,0
17.06.2017 14:00,0,0,0,0,18.6,0
17.06.2017 15:00,0,0,0,0,18.6,0
17.06.2017 16:00,0,0,0,0,18.4,0
17.06.2017 17:00,0,0,0,0,18.1,0
17.06.2017 18:00,0,0,0,0,17.8,0
17.06.2017 19:00,0,0,0,0,17.3,0
17.06.2017 20:00,0,0,0,0,16.2,0
17.06.2017 21:00,0,0,0,0,15.5,0
17.06.2017 22:00,0,0,0,0,14.6,0
17.06.2017 23:00,0,0,0,0,13.8,0
18.06.2017 00:00,0,0,0,0,12.9,0
18.06.2017 01:00,0,0,0,0,12.5,0
18.06.2017 02:00,0,0,0,0,12.1,0
18.06.2017 03:00,0,0,0,0,12,0
18.06.2017 04:00,0,0,0,0,12.6,0
18.06.2017 05:00,0,0,0,0,13.6,0
18.06.2017 06:00,0,0,0,0,14.6,0
18.06.2017 07:00,0,0,0,0,15.9,0
18.06.2017 08:00,0,0,0,0,17.2,0
18.06.2017 09:00,0,0,0,0,18.7,0
18.06.2017 10:00,0,0,0,0,19.9,0
18.06.2017 11:00,0,0,0,0,21.1,0
18.06.2017 12:00,0,0,0,0,21.9,0
18.06.2017 13:00,0,0,0,0,22.7,0
18.06.2017 14:00,0,0,0,0,22.9,0
18.06.2017 15:00,0,0,0,0,23,0
18.06.2017 16:00,0,0,0,0,22.7,0
18.06.2017 17:00,0,0,0,0,22.1,0
18.06.2017 18:00,0,0,0,0,21.2,0
18.06.2017 19:00,0,0,0,0,20,0
18.06.2017 20:00,0,0,0,0,19.9,0
18.06.2017 21:00,0,0,0,0,19.8,0
18.06.2017 22:00,0,0,0,0,19.7,0
18.06.2017 23:00,0,0,0,0,20.2,0
19.06.2017 00:00,0,0,0,0,20.8,0
19.06.2017 01:00,0,0,0,0,21.1,0
19.06.2017 02:00,0,0,0,0,21.3,0
19.06.2017 03:00,0,0,0,0,21.4,0
19.06.2017 04:00,0,0,0,0,22,0
19.06.2017 05:00,0,0,0,0,22.3,0
19.06.2017 06:00,0,0,0,0,22.9,0
19.06.2017 07:00,0,0,0,0,23.3,0
19.06.2017 08:00,0,0,0,0,23.7,0
19.06.2017 09:00,0,0,0,0,23.9,0
19.06.2017 10:00,0,0,0,0,24.5,0
19.06.2017 11:00,0,0,0,0,24.8,0
19.06.2017 12:00,0,0,0,0,25.9,0
19.06.2017 13:00,0,0,0,0,26.4,0
19.06.2017 14:00,0,0,0,0,26.8,0
19.06.2017 15:00,0,0,0,0,26.9,0
19.06.2017 16:00,0,0,0,0,26.9,0
19.06.2017 17:00,0,0,0,0,26.8,0
19.06.2017 18:00,0,0,0,0,26.5,0
19.06.2017 19:00,0,0,0,0,26.1,0
19.06.2017 20:00,0,0,0,0,25.1,0
19.06.2017 21:00,0,0,0,0,24.1,0
19.06.2017 22:00,0,0,0,0,23.1,0
19.06.2017 23:00,0,0,0,0,21.9,0
20.06.2017 00:00,0,0,0,0,20.5,0
20.06.2017 01:00,0,0,0,0,19.7,0
20.06.2017 02:00,0,0,0,0,19.2,0
20.06.2017 03:00,0,0,0,0,19.1,0
20.06.2017 04:00,0,0,0,0,19,0
20.06.2017 05:00,0,0,0,0,19.6,0
20.06.2017 06:00,0,0,0,0,20.7,0
20.06.2017 07:00,0,0,0,0,23.2,0
20.06.2017 08:00,0,0,0,0,24.2,0
20.06.2017 09:00,0,0,0,0,25.3,0
20.06.2017 10:00,0,0,0,0,26,0
20.06.2017 11:00,0,0,0,0,26.9,0
20.06.2017 12:00,0,0,0,0,26.7,0
20.06.2017 13:00,0,0,0,0,27.5,0
20.06.2017 14:00,0,0,0,0,27.2,0
20.06.2017 15:00,0,0,0,0,26.2,0
20.06.2017 16:00,0,0,0,0,25.1,0
20.06.2017 17:00,0,0,0,0,24,0
20.06.2017 18:00,0,0,0,0,23,0
20.06.2017 19:00,0,0,0,0,22.2,0
20.06.2017 20:00,0,0,0,0,21.1,0
20.06.2017 21:00,0,0,0,0,20,0
20.06.2017 22:00,0,0,0,0,18.9,0
20.06.2017 23:00,0,0,0,0,18.8,0
21.06.2017 00:00,0,0,0,0,18.6,0
21.06.2017 01:00,0,0,0,0,18.5,0
21.06.2017 02:00,0,0,0,0,18.4,0
21.06.2017 03:00,0,0,0,0,18.4,0
21.06.2017 04:00,0,0,0,0,18.7,0
21.06.2017 05:00,0,0,0,0,19.3,0
21.06.2017 06:00,0,0,0,0,20.1,0
21.06.2017 07:00,0,0,0,0,20.9,0
21.06.2017 08:00,0,0,0,0,21.7,0
21.06.2017 09:00,0,0,0,0,22.4,0
21.06.2017 10:00,0,0,0,0,23,0
21.06.2017 11:00,0,0,0,0,23.5,0
21.06.2017 12:00,0,0,0,0,23.8,0
21.06.2017 13:00,0,0,0,0,24,0
21.06.2017 14:00,0,0,0,0,24,0
21.06.2017 15:00,0,0,0,0,24,0
21.06.2017 16:00,0,0,0,0,23.8,0
21.06.2017 17:00,0,0,0,0,23.3,0
21.06.2017 18:00,0,0,0,0,23,0
21.06.2017 19:00,0,0,0,0,22.4,0
21.06.2017 20:00,0,0,0,0,21.7,0
21.06.2017 21:00,0,0,0,0,21,0
21.06.2017 22:00,0,0,0,0,20.3,0
21.06.2017 23:00,0,0,0,0,19.8,0
22.06.2017 00:00,0,0,0,0,19.3,0
22.06.2017 01:00,0,0,0,0,19,0
22.06.2017 02:00,0,0,0,0,18.8,0
22.06.2017 03:00,0,0,0,0,18.8,0
22.06.2017 04:00,0,0,0,0,19,0
22.06.2017 05:00,0,0,0,0,19.2,0
22.06.2017 06:00,0,0,0,0,19.6,0
22.06.2017 07:00,0,0,0,0,20,0
22.06.2017 08:00,0,0,0,0,20.3,0
22.06.2017 09:00,0,0,0,0,20.7,0
22.06.2017 10:00,0,0,0,0,21,0
22.06.2017 11:00,0,0,0,0,21.2,0
22.06.2017 12:00,0,0,0,0,21.4,0
22.06.2017 13:00,0,0,0,0,21.5,0
22.06.2017 14:00,0,0,0,0,21.5,0
22.06.2017 15:00,0,0,0,0,21,0
22.06.2017 16:00,0,0,0,0,21.3,0
22.06.2017 17:00,0,0,0,0,21.1,0
22.06.2017 18:00,0,0,0,0,20.6,0
22.06.2017 19:00,0,0,0,0,20.4,0
22.06.2017 20:00,0,0,0,0,20,0
22.06.2017 21:00,0,0,0,0,19.4,0
22.06.2017 22:00,0,0,0,0,18.9,0
22.06.2017 23:00,0,0,0,0,18.6,0
23.06.2017 00:00,0,0,0,0,18.4,0
23.06.2017 01:00,0,0,0,0,18.2,0
23.06.2017 02:00,0,0,0,0,18,0
23.06.2017 03:00,0,0,0,0,18.1,0
23.06.2017 04:00,0,0,0,0,18.3,0
23.06.2017 05:00,0,0,0,0,18.6,0
23.06.2017 06:00,0,0,0,0,18.9,0
23.06.2017 07:00,0,0,0,0,19.3,0
23.06.2017 08:00,0,0,0,0,19.6,0
23.06.2017 09:00,0,0,0,0,20.2,0
23.06.2017 10:00,0,0,0,0,20.5,0
23.06.2017 11:00,0,0,0,0,20.8,0
23.06.2017 12:00,0,0,0,0,20.9,0
23.06.2017 13:00,0,0,0,0,21,0
23.06.2017 14:00,0,0,0,0,21,0
23.06.2017 15:00,0,0,0,0,21.1,0
23.06.2017 16:00,0,0,0,0,21,0
23.06.2017 17:00,0,0,0,0,20.2,0
23.06.2017 18:00,0,0,0,0,20.5,0
23.06.2017 19:00,0,0,0,0,20.3,0
23.06.2017 20:00,0,0,0,0,19.3,0
23.06.2017 21:00,0,0,0,0,18.4,0
23.06.2017 22:00,0,0,0,0,17.5,0
23.06.2017 23:00,0,0,0,0,16.4,0
24.06.2017 00:00,0,0,0,0,15.1,0
24.06.2017 01:00,0,0,0,0,14.4,0
24.06.2017 02:00,0,0,0,0,13.9,0
24.06.2017 03:00,0,0,0,0,13.8,0
24.06.2017 04:00,0,0,0,0,14.4,0
24.06.2017 05:00,0,0,0,0,15.6,0
24.06.2017 06:00,0,0,0,0,17.1,0
24.06.2017 07:00,0,0,0,0,18.2,0
24.06.2017 08:00,0,0,0,0,19.6,0
24.06.2017 09:00,0,0,0,0,20.6,0
24.06.2017 10:00,0,0,0,0,21.8,0
24.06.2017 11:00,0,0,0,0,22.7,0
24.06.2017 12:00,0,0,0,0,23.1,0
24.06.2017 13:00,0,0,0,0,23.2,0
24.06.2017 14:00,0,0,0,0,23.4,0
24.06.2017 15:00,0,0,0,0,23.3,0
24.06.2017 16:00,0,0,0,0,22.8,0
24.06.2017 17:00,0,0,0,0,22.1,0
24.06.2017 18:00,0,0,0,0,21.2,0
24.06.2017 19:00,0,0,0,0,20.1,0
24.06.2017 20:00,0,0,0,0,19.4,0
24.06.2017 21:00,0,0,0,0,18.6,0
24.06.2017 22:00,0,0,0,0,17.9,0
24.06.2017 23:00,0,0,0,0,18,0
25.06.2017 00:00,0,0,0,0,18,0
25.06.2017 01:00,0,0,0,0,18.1,0
25.06.2017 02:00,0,0,0,0,18.1,0
25.06.2017 03:00,0,0,0,0,18.1,0
25.06.2017 04:00,0,0,0,0,18.5,0
25.06.2017 05:00,0,0,0,0,19,0
25.06.2017 06:00,0,0,0,0,19.6,0
25.06.2017 07:00,0,0,0,0,20.2,0
25.06.2017 08:00,0,0,0,0,20.9,0
25.06.2017 09:00,0,0,0,0,21.5,0
25.06.2017 10:00,0,0,0,0,22.1,0
25.06.2017 11:00,0,0,0,0,22.6,0
25.06.2017 12:00,0,0,0,0,23,0
25.06.2017 13:00,0,0,0,0,23.3,0
25.06.2017 14:00,0,0,0,0,23.4,0
25.06.2017 15:00,0,0,0,0,23.4,0
25.06.2017 16:00,0,0,0,0,23.2,0
25.06.2017 17:00,0,0,0,0,22.9,0
25.06.2017 18:00,0,0,0,0,22.5,0
25.06.2017 19:00,0,0,0,0,22,0
25.06.2017 20:00,0,0,0,0,21.1,0
25.06.2017 21:00,0,0,0,0,20,0
25.06.2017 22:00,0,0,0,0,19.2,0
25.06.2017 23:00,0,0,0,0,18.3,0
26.06.2017 00:00,0,0,0,0,17.3,0
26.06.2017 01:00,0,0,0,0,16.7,0
26.06.2017 02:00,0,0,0,0,16.4,0
26.06.2017 03:00,0,0,0,0,16.4,0
26.06.2017 04:00,0,0,0,0,16.5,0
26.06.2017 05:00,0,0,0,0,16.8,0
26.06.2017 06:00,0,0,0,0,17.1,0
26.06.2017 07:00,0,0,0,0,17.5,0
26.06.2017 08:00,0,0,0,0,17.8,0
26.06.2017 09:00,0,0,0,0,17.9,0
26.06.2017 10:00,0,0,0,0,18.2,0
26.06.2017 11:00,0,0,0,0,18.4,0
26.06.2017 12:00,0,0,0,0,18.2,0
26.06.2017 13:00,0,0,0,0,18.7,0
26.06.2017 14:00,0,0,0,0,18.8,0
26.06.2017 15:00,0,0,0,0,18.7,0
26.06.2017 16:00,0,0,0,0,18.6,0
26.06.2017 17:00,0,0,0,0,18.4,0
26.06.2017 18:00,0,0,0,0,18.1,0
26.06.2017 19:00,0,0,0,0,17.8,0
26.06.2017 20:00,0,0,0,0,16.7,0
26.06.2017 21:00,0,0,0,0,15.5,0
26.06.2017 22:00,0,0,0,0,14.4,0
26.06.2017 23:00,0,0,0,0,12.9,0
27.06.2017 00:00,0,0,0,0,11.4,0
27.06.2017 01:00,0,0,0,0,10.6,0
27.06.2017 02:00,0,0,0,0,10,0
27.06.2017 03:00,0,0,0,0,9.9,0
27.06.2017 04:00,0,0,0,0,10.7,0
27.06.2017 05:00,0,0,0,0,11.9,0
27.06.2017 06:00,0,0,0,0,13.4,0
27.06.2017 07:00,0,0,0,0,15.1,0
27.06.2017 08:00,0,0,0,0,16.7,0
27.06.2017 09:00,0,0,0,0,18.3,0
27.06.2017 10:00,0,0,0,0,19.6,0
27.06.2017 11:00,0,0,0,0,20.8,0
27.06.2017 12:00,0,0,0,0,21.6,0
27.06.2017 13:00,0,0,0,0,22.2,0
27.06.2017 14:00,0,0,0,0,22.4,0
27.06.2017 15:00,0,0,0,0,22.4,0
27.06.2017 16:00,0,0,0,0,21.9,0
27.06.2017 17:00,0,0,0,0,21.1,0
27.06.2017 18:00,0,0,0,0,19.9,0
27.06.2017 19:00,0,0,0,0,18.6,0
27.06.2017 20:00,0,0,0,0,16.6,0
27.06.2017 21:00,0,0,0,0,14.5,0
27.06.2017 22:00,0,0,0,0,12.5,0
27.06.2017 23:00,0,0,0,0,11.2,0
28.06.2017 00:00,0,0,0,0,9.8,0
28.06.2017 01:00,0,0,0,0,9.1,0
28.06.2017 02:00,0,0,0,0,8.5,0
28.06.2017 03:00,0,0,0,0,8.4,0
28.06.2017 04:00,0,0,0,0,9.3,0
28.06.2017 05:00,0,0,0,0,10.6,0
28.06.2017 06:00,0,0,0,0,12.2,0
28.06.2017 07:00,0,0,0,0,14,0
28.06.2017 08:00,0,0,0,0,15.7,0
28.06.2017 09:00,0,0,0,0,17.3,0
28.06.2017 10:00,0,0,0,0,18.7,0
28.06.2017 11:00,0,0,0,0,19.8,0
28.06.2017 12:00,0,0,0,0,20.7,0
28.06.2017 13:00,0,0,0,0,21.3,0
28.06.2017 14:00,0,0,0,0,21.5,0
28.06.2017 15:00,0,0,0,0,21.5,0
28.06.2017 16:00,0,0,0,0,21,0
28.06.2017 17:00,0,0,0,0,20,0
28.06.2017 18:00,0,0,0,0,18.8,0
28.06.2017 19:00,0,0,0,0,17.4,0
28.06.2017 20:00,0,0,0,0,15.9,0
28.06.2017 21:00,0,0,0,0,14.4,0
28.06.2017 22:00,0,0,0,0,12.9,0
28.06.2017 23:00,0,0,0,0,12.2,0
29.06.2017 00:00,0,0,0,0,11.4,0
29.06.2017 01:00,0,0,0,0,11,0
29.06.2017 02:00,0,0,0,0,10.7,0
29.06.2017 03:00,0,0,0,0,10.7,0
29.06.2017 04:00,0,0,0,0,11.1,0
29.06.2017 05:00,0,0,0,0,11.8,0
29.06.2017 06:00,0,0,0,0,12.8,0
29.06.2017 07:00,0,0,0,0,13.9,0
29.06.2017 08:00,0,0,0,0,15.1,0
29.06.2017 09:00,0,0,0,0,16.3,0
29.06.2017 10:00,0,0,0,0,17.4,0
29.06.2017 11:00,0,0,0,0,18.2,0
29.06.2017 12:00,0,0,0,0,18.9,0
29.06.2017 13:00,0,0,0,0,19.3,0
29.06.2017 14:00,0,0,0,0,19.5,0
29.06.2017 15:00,0,0,0,0,19.5,0
29.06.2017 16:00,0,0,0,0,19.1,0
29.06.2017 17:00,0,0,0,0,18.4,0
29.06.2017 18:00,0,0,0,0,17.6,0
29.06.2017 19:00,0,0,0,0,16.7,0
29.06.2017 20:00,0,0,0,0,16.1,0
29.06.2017 21:00,0,0,0,0,15.5,0
29.06.2017 22:00,0,0,0,0,15,0
29.06.2017 23:00,0,0,0,0,14.8,0
30.06.2017 00:00,0,0,0,0,14.5,0
30.06.2017 01:00,0,0,0,0,14.7,0
30.06.2017 02:00,0,0,0,0,14.6,0
30.06.2017 03:00,0,0,0,0,14.6,0
30.06.2017 04:00,0,0,0,0,14.9,0
30.06.2017 05:00,0,0,0,0,15.3,0
30.06.2017 06:00,0,0,0,0,15.9,0
30.06.2017 07:00,0,0,0,0,16.5,0
30.06.2017 08:00,0,0,0,0,17.1,0
30.06.2017 09:00,0,0,0,0,17.7,0
30.06.2017 10:00,0,0,0,0,18.2,0
30.06.2017 11:00,0,0,0,0,18.5,0
30.06.2017 12:00,0,0,0,0,18.8,0
30.06.2017 13:00,0,0,0,0,19,0
30.06.2017 14:00,0,0,0,0,19.1,0
30.06.2017 15:00,0,0,0,0,19.1,0
30.06.2017 16:00,0,0,0,0,19,0
30.06.2017 17:00,0,0,0,0,18.7,0
30.06.2017 18:00,0,0,0,0,18.3,0
30.06.2017 19:00,0,0,0,0,17.9,0
30.06.2017 20:00,0,0,0,0,17.1,0
30.06.2017 21:00,0,0,0,0,16.4,0
30.06.2017 22:00,0,0,0,0,15.7,0
30.06.2017 23:00,0,0,0,0,15.1,0
01.07.2017 00:00,34832.86133,34832.86133,34832.86133,34832.86133,2.4,139331.4453
01.07.2017 01:00,33547.52018,33547.52018,33547.52018,33547.52018,2.4,134190.0807
01.07.2017 02:00,32655.80794,32655.80794,32655.80794,32655.80794,2.4,130623.2318
01.07.2017 03:00,31957.84212,31957.84212,31957.84212,31957.84212,2.4,127831.3685
01.07.2017 04:00,31410.38021,31410.38021,31410.38021,31410.38021,2.4,125641.5208
01.07.2017 05:00,31003.87174,31003.87174,31003.87174,31003.87174,2.4,124015.487
01.07.2017 06:00,30739.77572,30739.77572,30739.77572,30739.77572,2.4,122959.1029
01.07.2017 07:00,2556.364258,2556.364258,2556.364258,2556.364258,2.4,10225.45703
01.07.2017 08:00,0,0,0,0,2.8,0
01.07.2017 09:00,0,0,0,0,3.4,0
01.07.2017 10:00,0,0,0,0,4,0
01.07.2017 11:00,0,0,0,0,4.3,0
01.07.2017 12:00,0,0,0,0,4.6,0
01.07.2017 13:00,0,0,0,0,4.7,0
01.07.2017 14:00,0,0,0,0,4.6,0
